Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
France	FRA	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS													16.68663871	16.43872352	19.30054645	16.63439194	17.99936285	18.48354793	17.38527484	16.94087676	17.53090812	17.79917683	17.74064171	17.67906254	17.56756757	16.86874811	17.535342	17.75582016	17.07487872	17.18165617	17.12475218	17.79339224	16.85968127	17.07342119	17.44220559	16.17697746	16.8879779	18.22169741	23.30972608	24.25085502	25.31265154	25.77132568	24.20513062	23.67066225	24.02532943	24.23980842	25.16896081	25.16099763	25.62550396	22.9295586	23.19933716	24.51368768	25.43886406	25.91482834	25.45930972	25.37956241		
Faroe Islands	FRO	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
"Micronesia, Fed. Sts."	FSM	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																	5.914507494	3.933959005	4.131749028	5.72167343	5.438242599	8.237379111	27.79243139	7.548750766	8.013463266	
Gabon	GAB	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
United Kingdom	GBR	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS													39.39692828	41.12206086	42.91054921	44.41964286	43.45265066	41.99453606	40.91743786	39.06196561	37.5229156	38.93261164	38.09798646	38.59304018	38.57330048	39.29045439	38.48926769	39.03871045	38.42315847	40.4243964	39.05027133	37.58133448	36.35215095	35.35200467	35.8342113	36.11400263	35.64565739	36.18221754	38.17635765	37.65444478	38.09847772	38.38911725	36.98445666	36.07072152	35.88669125	37.23743724	38.56453132	38.04554275	37.17329085	36.92623745	36.02909277	35.53374565	33.35207325	32.73175937	32.78906519	33.06311312		
Georgia	GEO	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																						7.293103448	10.36521739	9.260312945	8.169322087	3.444549507	3.463311324	3.407264545	1.598476542	0	9.865484468	12.41615428	32.8107726	31.94834249	31.26441022	35.55753819	35.24127965	38.03786827	35.22987114	37.66721743	35.36130536	
Ghana	GHA	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																			23.83129812							
Gibraltar	GIB	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
Guinea	GIN	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
"Gambia, The"	GMB	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																															9.726292163	10.72011296	12.23090416	14.34790223								0	0	0	0	0	0	25.81593928	25.96143574	18.04463554								
Guinea-Bissau	GNB	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
Equatorial Guinea	GNQ	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																18.36912385	21.18948668	35.73128555								
Greece	GRC	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS													12.16367144	13.12621991	16.51127192	13.32442068	16.39043126	14.16798732	15.12867542	16.22203501	17.3893156	15.4524725	19.13699935	16.36078576	17.9378655	17.70664799	18.0272044	17.49637722	18.02476848	18.91792393	20.41909095					16.35393562	15.32067133	16.82124983	19.59410044	20.3920604	21.6174688	19.67419794	20.48659197	19.16175624	18.98023177	21.03138838	19.32054098	18.737182	18.3747056	19.87829163	17.60641879	16.81719511	18.78334741	16.28174446	18.66298696	17.57922955		
Grenada	GRD	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																								13.45416521	15.48947086	17.48727173	13.75371765	12.40595611	10.9860839	11.09206147	11.41899945	16.69314271	18.3232313	20.24136071	15.72099684	15.21100423	16.89621046	14.11152319	14.9149749			
Greenland	GRL	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
Guatemala	GTM	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																															18.17999268	24.35163457	17.46130789	20.54901416	14.70259131	19.05773693	23.57626959	23.74793323	20.07798973	20.46255099	23.71526001	22.7572646	26.13413376	25.81842738	24.53943349	26.00006703	26.27540589	25.81596886	27.35928098	28.5732779	27.67019463	29.61957667	29.42928658	32.73919399				
Guam	GUM	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
Guyana	GUY	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
High income	HIC	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS													27.19022851	26.04678363	26.91183086	22.16494845	26.01555748	25.51835911	26.31579294	25.59527953	27.62357597	27.99220273	27.17314602	24.06365454	23.35056184	25.06710538	24.06001608	26.85368398	28.23133233	25.81156566	23.31055429	25.98357112	24.84982545	22.25166346	21.8795216	25.52169527	23.91923239	23.10481282	23.72305262	24.25085502	25.30930538	25.59893571	24.45541668	24.65881905	26.75048647	26.36386584	27.16546897	27.54348705	27.50171078	25.8947266	25.37960371	24.72086806	24.49195209	24.04148339	24.79020665	24.76796811		
"Hong Kong SAR, China"	HKG	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
Honduras	HND	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS													19.21206226	19.56162117	23.52517986	24.16477457	18.80122951	19.08156846	23.77191293	23.48005066	30.75380914	24.19050189																						14.81344897	16.90308099	17.5129799	19.86730802	21.44457684	20.2096767	20.39438807	20.18514002	22.66048595	21.61801214	22.24804123	21.51213109	23.36492726		
Heavily indebted poor countries (HIPC)	HPC	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																		17.4953075	20.17281457	21.74317031						
Croatia	HRV	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																16.8543956	9.071176337	6.626832396	10.41158615	10.59705146	11.64422247	11.18812069	11.74318636	11.34941697	9.072606015	8.232545355	8.023020356	7.661057231	7.19346168	7.617570357	8.482663134	9.338895454	10.20685289	9.50091553	6.865038839	7.785361367	7.94347244	6.905909452	5.979411152			
Haiti	HTI	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
Hungary	HUN	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																						18.52207294	16.00182357	17.68833849	17.58221226	12.9756822	16.19973632	17.73167777	15.64755032	18.18280269	17.90396962	22.46530612	16.23488774	17.07331447	16.88556253	15.97163536	17.77474622	17.99296347	17.88063904	19.41820119	19.68979469	21.00390906	21.40395725	19.36707666	17.70290766	18.34039642	19.3154441	20.35400427	24.62307213	22.75631532	18.93379374	15.3993772	15.64370542	15.0625293	15.47597459	15.5079259		
IBRD only	IBD	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																	17.77098648	19.38702531	18.33835342	18.23582999	19.02766274	19.26566753	19.3037938	19.95772089	20.05666055	20.56218014	21.2435415	22.39550291	21.52864919	18.89336353	19.83916183	21.54265661	22.44945486	24.56364881	25.25509733	23.5820652	21.01247073	25.84988616	21.39076653	20.97073236		
IDA & IBRD total	IBT	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																											18.22107081	18.50150052	18.40228391	17.5129799	18.50635834	18.83073213	20.09057057	20.50369326	20.709355	21.80794056	20.7128994	21.9025963	20.77223833			
IDA total	IDA	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																		19.26241308	20.17897729	21.74317031						
IDA blend	IDB	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																						21.11964982	10.56272523	7.387387387		7.678703752	11.39929137	10.8542618						21.24132129	27.12395796	23.89808891	18.34278633					
Indonesia	IDN	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS													44.8757764	48.1372549	65.46644845	65.52173913	66.50943396	67.39130435	66.69712197	71.46099291	78.01268499	72.46966504	76.88646118	73.57359293	67.03161718	66.13751413	40.36766085	47.56870183	55.94902026	57.53961434	61.83794167	58.04314511	53.87126074	49.32881139	47.35750997	46.10754614	50.24753846	57.04652713	61.83267125	59.49525531		30.68006277	32.05510542	32.92687345	28.18629699				33.3009686	37.42196466	35.88373159	35.61608301	34.75911449	35.20136234	35.25151016	39.98837261	42.82335386	
IDA only	IDX	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																		18.04463554	20.05831576							
Isle of Man	IMN	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
India	IND	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS															21.0338916	22.78940624	21.59101814	20.2388163	18.7452239	18.68417453	17.77220762	18.74395151	17.79390935	17.1545162	15.67445619	15.03501342	14.37583317	13.87429624	15.513593	14.46523194	14.83795879	17.25680641	17.77098648	19.60539018	21.62284972	22.50551473	22.40547789	20.62129716	23.51393734	24.61901035	27.01449529	26.73417367	28.45409382	31.50188648	34.06766366	35.93356819	39.49833951	43.92094289	45.22831034	50.27095205	43.38476173	48.38437789	44.83891003	46.57921277				
Not classified	INX	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
Ireland	IRL	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS													28.05755396	28.97862233	29.07949791	29.69396195	30.14119091	31.14330057	31.64893617	32.14809384	32.78873239	32.91167834	30.64027109	29.31246163	30.78742348	30.74416786	33.60964582	34.97039359	37.27714749	34.38071667	35.3880486	35.84525878	36.51762683	37.71845537	39.13743266	36.65590635	37.92229714	38.74762181	39.1685454	40.69738165	40.70759192	40.03965873	39.46076468	40.20258745	40.2728667	38.62695307	39.38837003	38.82550884	37.08031615	36.51902286	35.93413998	35.89139469	37.33132867	36.71807507	36.89196478	39.70881107		
"Iran, Islamic Rep."	IRN	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS													7.888198758	7.183673469	3.71382524	7.677649373	7.701640555	7.943818688	12.12435233	8.50884583	3.881118881	12.74382315	7.289775044	7.75268889	9.495449679	13.41903701	21.39599445	18.23032813	18.15135542	11.96344648	9.916880762	11.95418754	13.05311176	10.87095303	11.46291031	11.59859249	13.6884038	15.33761255	19.52187332	14.54613156	13.45088166	13.10771117	9.44008429	9.779504499	9.445251657	12.71989068	12.58082536	12.85510746	15.53338499	19.34770512								
Iraq	IRQ	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																							1.267597128	2.367187573	4.80492495	
Iceland	ISL	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS													17.3126615	17.16287215	12.2291767	8.979450872	9.37704918	7.980517048	9.810089712	12.32198614	10.71952651	10.57931847	11.06083272	10.4629492	9.201939923	7.401003493	9.924407862	8.470920976	11.55754738	16.18641185	19.52902918	20.26102306	20.21670848	20.17607352	21.34058562	22.16508086	23.35953945	21.26796698	22.32782077	24.20482234	25.30487484	26.52598776	26.2373788	27.33052977	27.16462412	28.99950015	30.93433265	31.39750095	32.82739129	29.74395089	28.44133485	28.47807988	27.42886228	28.83004852	29.94709857	30.58313482		
Israel	ISR	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS													40	26.31578947	26.92307692	30.95238095	29.03225806	31.11111111	31.94444444	32.78688525	34.00286944	36.4556962	37.67697955	31.56185148	28.43353939	27.28401014	27.44280816	30.86917983	35.92633451	32.72692874	30.74833829	29.09165657	30.32790283	34.07497155	37.85419646	36.38652817	32.35709219	33.44618549	33.21051439	33.46755501	34.27345186	33.93803489	30.06984869	29.11094944	29.48343384	30.69850445	33.02401585	33.47106637	30.44883075	27.87652122	27.33727586	28.16983007	28.32458387	29.51751027	28.77856801	29.69851964		
Italy	ITA	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS														16.47497032	19.69044755	20.69604052	23.74263706	25.98566308	27.47986643	27.0681143	29.35816165	32.8173609	34.1989737	34.96582897	35.88630348	36.18054184	37.52272999	36.43658734	35.93374706	36.02239386						31.06843907	32.69764788	33.17610583	32.47926907	33.51594669	34.06000413	34.57478527	32.67203852	31.09829809	31.35631796	31.99775611	33.55769592	34.10421588	34.03517673	31.56697208	31.83969665	31.3447328	32.14976535	32.353597	31.7271688	31.75205263		
Jamaica	JAM	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																													21.75350849	23.22728607	25.70178299	26.57675677	23.07685403	21.38909298	23.38931729	35.74116572	38.51854622	39.76851497	39.42002214	36.25678737	38.88044253	38.75263787	38.7809888	40.01100456	40.5244205	39.55860699	40.46580801	40.81205353	43.14577449	43.49811457	37.4049716	37.69008835	37.982095	32.9366126	34.12008195	33.34627614	31.94558432	
Jordan	JOR	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																	10.61669746	13.04236594	10.05586592	9.467950809	9.96655131					
Japan	JPN	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS													64.54030166	69.35370318	70.94979053	66.35125936	66.33002705	65.43642241	75.61175732	68.78070936	70.32771102	65.81453475	66.6606011	69.37243194	66.72743599	67.06713429	67.63413756	65.94033777	66.75243874	70.93411925	68.98721952	59.48438882	55.46118491	53.85395386	55.37181278	54.23106989	54.46474487	52.44296044	49.37194073	47.05987701	50.89311011	49.16606575	45.95233956	45.64138626	48.14289473	49.53497346	51.20363634	50.23796662	45.97368459	42.11016366	46.44068401	47.67842883	48.97020845	50.96417569	48.67226268	46.92651761		
Kazakhstan	KAZ	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																						10.94613799	10.85269813	13.26488339	23.59168646	19.87726891	38.0908363	38.92667676	40.05672259						35.82611349	34.80069332	33.61587948	32.33613275	32.59996258	32.46531807	29.13850693	
Kenya	KEN	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																							37.42113172	37.42889258		
Kyrgyz Republic	KGZ	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																							10.86323343	11.19639542	10.81355723	
Cambodia	KHM	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																											5.662441795	7.087293256	6.323288047	7.094770715	9.750836122	10.27517047	10.54679449	11.38445403	10.30044314	12.18761041	12.15871208	14.2320948	15.22107204	18.67551854	18.32116358	
Kiribati	KIR	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																				10.747334	10.15735312	7.315645029	6.215481331	5.689757073	7.508235341	
St. Kitts and Nevis	KNA	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																															18.66753392	18.32180099	17.27938011	16.30901288	16.87471703						22.53521127	19.92403315	28.12379965	23.8603406	23.39544996	25.95046527	24.70447143	22.34278919	20.64543987	20.30730533	21.8512088	22.93969704	24.52042755	22.80819221	24.88339646			
"Korea, Rep."	KOR	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS													27.55632582	25.77777778	26.9005848	22.16494845	26.01555748	25.05105514	25.53868756	25.68824405	22.32116355	22.94352004	23.86835443	22.84988614	22.91583407	25.28752366	25.24648559	28.60615883	30.33956911	34.75805819	33.96846674	31.25347724	32.82248659	31.39887223	31.22980326	31.48231774	29.09088718	26.77099405	29.33935576	23.79107541	26.28153556	25.1212816	24.70570275	27.59541368	27.45354791	28.88244417	29.2921534	31.47090946	30.61922507	28.38339889	28.11729632	30.32686893	24.49195209	24.04148339	24.91548374	26.1989371		
Kuwait	KWT	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS													68.75	65.129683	34.06754772			3.646704583	8.472906404	2.195992314	1.923076923	2.429788577	2.130149813	2.219541616	2.019274897	0.922509225	0.611298482				0.513478819	0.763358779	0.512820513	0.661667402	1.335952849	0.770261219	0.419790105	0.477440917	0.838150289			0.343249428	0.428477258	0.443131462	0.604470803	0.426690208	0.532952034	0.578065337	0.587046483	0	0	0	0	0	0	0		
Latin America & Caribbean (excluding high income)	LAC	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																															17.96940697	13.05222438	14.05237061	13.96220081	13.8190539			16.62543324	18.93615753	20.21013594	18.3639569	19.17214405	20.06045413	21.12528725	21.0507319	21.10764672	21.20458068	22.93506014	23.68320137	26.70022491	21.14950232	22.87542935	23.03128299	25.84988616	23.96340183	22.98948634		
Lao PDR	LAO	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																	21.74497393	21.49469022	13.39269776	15.82926191	17.59641926	16.37509259	12.52915327	9.351472061		
Lebanon	LBN	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																						8.890869901	9.07991063	10.88022491	11.96183718	14.69552561	13.49203402	12.67170385	12.96944417	15.28381597	14.99057556	15.59083372	15.82057855	15.48520248	17.56650213	18.40619896	19.01128044	19.11951031	19.32281398	21.66050368	21.3314549	
Liberia	LBR	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																														34.46258428	29.29047946	28.67871674	28.2312233		24.53354268	26.54921271	27.7274266	31.21780161				
Libya	LBY	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
St. Lucia	LCA	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																									27.13442932	29.08556937	22.53475109	21.52901238	21.40832761	24.0310214	22.79760985	24.7812636	28.14665949	28.39696637	26.56191783	28.80027133	27.12830501	25.26732595	22.76991135			
Latin America & Caribbean	LCN	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																															15.12721023	13.05222438	14.05237061	13.96220081	13.8190539			16.62543324	18.73570706	18.95161505	18.3639569	20.36683285	20.45385517	21.53666551	21.39888024	22.38540531	22.54185334	23.46174845	24.1746067	27.09528412	23.28612	23.5820652	24.55897983	25.84988616	25.91750894	22.98948634		
Least developed countries: UN classification	LDC	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																		16.84961552	19.53015636	21.68982695						
Low income	LIC	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																		16.75325158	16.17060901	21.180726						
Liechtenstein	LIE	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
Sri Lanka	LKA	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																															9.870580638	11.53303202	11.66081871	12.83067789	12.91432436	11.81976596	13.47607544	12.51946452	11.21455823	13.92852913	12.68872262	14.45039197	14.08961865	13.86164044	12.92685137	12.74171916	15.87806379	18.01100478	18.43328512	19.23436324	16.25802582	16.56028895	16.17999438	17.83258621	16.69013257	17.97538352	15.28846271	
Lower middle income	LMC	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																								21.53565007		21.04439136	20.43777378	19.56743385	20.6389346	22.46756831	23.47403765	23.96374365	26.28006247	25.96523933	25.33891751	25.6500621	22.32464757	25.84988616				
Low & middle income	LMY	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																											17.96371728	18.46227227	18.33439163	17.5129799	18.50635834	18.83073213	20.05284556	20.50369326	20.55212776	21.80794056	20.7128994	22.07531876	20.77223833			
Lesotho	LSO	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																												23.43129526	20.19515484	19.73469532	14.98173525	16.96513414	17.37886604	16.61505001	22.42823294	25.6500621	18.2429637	23.51667182				
Late-demographic dividend	LTE	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																			18.33835342	18.88876339	18.5501311	17.75692015	16.47463819	16.97408096	17.97113504	17.05400265	16.5923993	17.61443329	17.04789011	16.32752677	18.63067624	17.76274873	19.92900715	20.18641638	19.94131876	18.11259487	18.07880501	18.30279776	19.32281398	19.09431577		
Lithuania	LTU	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																20.12141784		27.12502401	22.63494051	26.00573551	25.51353565	23.23925646	24.13637917	24.68789536	23.68540693	24.26208273	22.90976828	24.93607479	27.6016804	27.49684181	28.90371812	26.92398306	27.01064089	17.00669442	13.42873395	13.27233035	14.9441269	15.44239337	15.10491159	15.98671884		
Luxembourg	LUX	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS													34.07613742	36.74070304	40.86077866	37.16056747	36.6668901	39.52259367	41.09589041	38.60653905	35.65775788	34.90358089	35.04676422	37.3329051	36.75855876	38.04880369	36.79240128	36.2286667	35.76733492	34.34943315	34.09142643	30.3492988	27.11547933	30.42561283	32.79451967	33.68662756	33.89564309	32.62082279		30.31501734	29.98425514	29.99856136	30.3419418	30.2472819	27.65672845	29.24778772	29.3902689	29.3434667	30.10562193	29.5792739	30.15369109	28.72159033	28.74659048	29.09210215	28.78687043	30.05282211		
Latvia	LVA	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																			15.5993745	5.825483498	6.479462758	11.2358667	11.6799266	11.67616635	11.01131471	12.77831285	13.12648471	11.56260752	12.07436347	12.1014959	12.09027274	13.7030246	15.73362385	8.79525802	7.482464741	8.205174795	9.189963151	9.40785063	9.217456843	9.498630052		
"Macao SAR, China"	MAC	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																					9.316968069	8.297211067	9.618770084	9.159127902	8.584213653	8.315127192	7.342183784	5.10720456	4.778575457	4.42121174	4.973515856	7.273169354	5.254847148	4.8608238	3.891369323	3.195112632	3.290041053	3.145671365	3.86287485	6.965230759	7.076404054	
St. Martin (French part)	MAF	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
Morocco	MAR	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS													16.14318707	15.47272374	12.03692745	26.81919288	17.20076401	20.69727474	22.20283699	21.1540933	19.24572092	18.6135752	15.74750831	17.69199009	18.78861388	18.65801445	18.93335776	19.04529428	19.1026181	19.8431598	23.64619654	21.38553733	23.82981776	19.96770085	18.94285389	20.36360373		22.03793845	22.30290456	24.03940021			22.40062061	24.40987927	24.88629088	26.07805059	26.83655254	27.12841913	31.79064075	28.37850929	25.56645799	25.39564113						
Monaco	MCO	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
Moldova	MDA	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																					6.142623037	5.052264808	3.695764909	4.239972403	3.112902491	2.665002897	2.475807021	2.871163648	3.010126231	2.425211272	2.752932599	3.345877346	1.338678629	0.877403155	0.87446056	0.96212203	2.651185359	2.487801696	6.82164743	9.913436937	11.05707789	
Madagascar	MDG	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																															9.181744531	12.09829868	9.580122243	12.06053551	14.54633205	10.88408899	12.3553047	13.26645718			11.64528584	14.74198428	18.22107081	7.176188733	6.214670033	9.233873361	9.244591559	8.96637352	11.76903951	25.12212226	20.39490052	21.180726	20.41332808	20.46949191	19.04582999			
Maldives	MDV	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																				0	0	0	0	0	0	2.58186398	1.874490628	1.01010101	1.377144238	0.929335437	1.278251204	1.335180753	1.462303728	1.515151515	1.435699904	1.366548043	1.521252796	1.499835183	1.836004357	1.895286544	1.980156217	2.090981644	1.877951594	1.509606587	1.42773208	1.435155857	1.49720707	2.242955924	3.247821747	4.294778794	3.128847574	2.825997411			20.39909806			
Middle East & North Africa	MEA	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																			19.45795081	20.36360373		19.44147137	19.3037938	19.08894009			21.38137009	15.89350878	17.48800532	19.51758788	26.45004772	26.48280161	26.94871201	27.33481896	21.41079973	18.40619896						
Mexico	MEX	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS													36.20689655	39.70588235	41.05263158	36.56716418	39.41176471	38.58921162	40.99378882	39.86332574	34.17533432	34.7826087	27.95484728	23.36037863	26.10848041	26.05653128	28.65958176	25.07965114	30.34295584	29.83052018	30.60516442	31.28180088	33.39519229	36.97485725	34.98457408	27.09353296	26.59430546	30.91684253	36.27586978	36.51059763	34.11561521								24.66601203	27.49034334	28.28401042	27.85203098	27.07745799	31.27241657	30.51459995	34.72228312	35.70618754	
Marshall Islands	MHL	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																	11.01785093	11.47322805	10.70059397	10.93848278	11.89468746	11.52861807	11.80686735	10.96714393	11.2776019	
Middle income	MIC	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																							19.79993152	20.46255099		19.87726891	19.93339951	19.56743385	19.79268264	19.78229172	20.70749119	21.44457684	22.44945486	21.78949611	23.11341166	22.67351446	20.37147463	23.18701681	21.76071291	21.66050368		
"Macedonia, FYR"	MKD	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																														10.73518592	12.49451628	12.36753462	13.0312245	10.55360599	75.23756682	10.6372549	10.67469354					
Mali	MLI	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																									12.47204372	12.71146522	12.42818689	13.76986594	12.67333276	14.50730115	4.866975719	13.69124069	19.89601442	19.47372993	21.81898662	21.81936746	29.40431817	21.9025963	28.99660688	23.61970457	22.43598338	
Malta	MLT	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS													19.01960784	19.20472304	14.87615207	14.66754299	14.6006047	19.26596759	20.97712601		27.00555438	24.48637785	24.91169749	23.87946316	22.33119967	22.74689007	23.19405659	23.08466674	20.25040595	21.7398585	20.31961091	19.85840151	23.70002274	25.90190394	24.98670771	22.09720753	19.06612639	22.23666158	21.74613411	22.99448579	24.35740982	25.54584011	27.00333116	28.300076	26.28430807	25.83736243	27.68529155	31.21706328	30.80108131	32.42759944	31.22291437	31.11228381	32.52291014	33.88526388	32.80350843	32.52937373		
Myanmar	MMR	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
Middle East & North Africa (excluding high income)	MNA	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																			18.37633933	18.49481055		19.44147137	20.91238894	21.56417015			22.3410478	19.11531371	22.00656648	23.75135979	26.45004772	27.12841913	27.4491573	27.57421973	25.25509733	26.61919328						
Montenegro	MNE	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																																										
